gene_id,gene,ctl1,ctl2,ctl3,dta1,dta2,dta3
ENSMUSG00000032902,Slc16a1,3,32,11,184,93,1
ENSMUSG00000032905,Atg12,2,10,8,88,62,5
ENSMUSG00000032908,Sgpp2,1,44,8,130,43,9
ENSMUSG00000032911,Cspg4,0,0,2,2,3,0
ENSMUSG00000032913,Lrig2,1,4,8,34,28,3
ENSMUSG00000032915,Adgre4,0,0,0,0,0,0
ENSMUSG00000032921,Odf4,0,0,2,1,2,0
ENSMUSG00000032925,Itgbl1,0,0,1,0,0,0
ENSMUSG00000032932,Hspa13,2,12,4,64,55,4
ENSMUSG00000032936,Camkv,0,0,0,0,10,0
ENSMUSG00000032937,Fshr,0,0,0,0,0,0
ENSMUSG00000032939,Nup93,3,34,28,220,215,13
ENSMUSG00000032940,Rbm11,0,0,1,8,9,0
ENSMUSG00000032942,Ucp3,0,0,1,2,1,0
ENSMUSG00000032946,Rasgrp2,0,0,1,1,19,0
ENSMUSG00000032948,Lipi,0,0,0,0,0,0
ENSMUSG00000032952,Ap4b1,1,3,5,24,24,1
ENSMUSG00000032959,Pebp1,12,134,51,605,519,13
ENSMUSG00000032965,Ift57,18,95,43,657,519,14
ENSMUSG00000032966,Fkbp1a,18,105,57,599,697,3
ENSMUSG00000032968,Inha,0,15,18,80,76,2
ENSMUSG00000032978,Guca2b,0,0,0,0,0,0
ENSMUSG00000032988,Slc16a8,0,0,0,0,0,0
ENSMUSG00000032997,Chpf,11,52,16,236,216,7
ENSMUSG00000032998,Foxj3,3,7,10,31,39,2
ENSMUSG00000032999,Nlrp4f,0,0,0,0,0,0
ENSMUSG00000033004,Mycbp2,4,21,54,194,187,9
ENSMUSG00000033006,Sox10,0,0,17,4,7,1
ENSMUSG00000033007,Asic4,0,0,1,0,0,0
ENSMUSG00000033009,Ogfod1,2,1,14,37,28,2
ENSMUSG00000033014,Trim33,0,12,11,56,46,1
ENSMUSG00000033016,Nfatc1,1,0,2,6,0,0
ENSMUSG00000033020,Polr2f,5,21,15,130,131,2
ENSMUSG00000033021,Gmppa,2,5,12,23,26,1
ENSMUSG00000033022,Cdo1,1,5,7,29,61,1
ENSMUSG00000033027,Klrc3,0,0,0,0,0,0
ENSMUSG00000033031,Cip2a,0,0,3,11,10,1
ENSMUSG00000033032,Afap1l1,0,0,1,2,0,0
ENSMUSG00000033033,Calhm2,0,0,0,0,0,0
ENSMUSG00000033039,Micall1,2,6,9,30,55,0
ENSMUSG00000033044,Dhrs7c,0,0,0,1,0,0
ENSMUSG00000033047,Eif3l,8,22,21,155,177,6
ENSMUSG00000033054,Npat,2,2,4,17,9,1
ENSMUSG00000033055,Ankrd54,0,1,12,16,14,0
ENSMUSG00000033059,Pygb,14,19,47,165,114,2
ENSMUSG00000033060,Lmo7,0,17,2,81,49,3
ENSMUSG00000033061,Resp18,0,0,5,7,9,0
ENSMUSG00000033063,Cntnap3,0,0,0,0,0,0
ENSMUSG00000033065,Pfkm,20,50,100,250,255,7
ENSMUSG00000033066,Gas7,50,179,181,1516,1502,48
ENSMUSG00000033068,Entpd6,4,11,8,87,61,3
ENSMUSG00000033075,Senp1,0,1,6,10,24,0
ENSMUSG00000033080,Vsx1,0,0,0,0,0,0
ENSMUSG00000033082,Clec1a,0,0,0,0,0,0
ENSMUSG00000033083,Tbc1d4,1,0,0,11,4,0
ENSMUSG00000033088,Triobp,0,5,13,31,34,2
ENSMUSG00000033096,Apmap,9,23,16,193,143,11
ENSMUSG00000033099,Nol12,3,1,5,21,31,0
ENSMUSG00000033102,Cdc14b,0,0,2,5,11,0
ENSMUSG00000033105,Lss,1,5,13,31,40,0
ENSMUSG00000033106,Slc7a6os,1,8,12,63,77,0
ENSMUSG00000033107,Rnf125,0,0,0,3,1,0
ENSMUSG00000033114,Slc35d2,0,0,0,0,0,0
ENSMUSG00000033122,Hsd17b3,0,0,0,0,0,0
ENSMUSG00000033124,Atg9a,16,35,25,188,159,14
ENSMUSG00000033126,Ybey,0,1,2,17,10,0
ENSMUSG00000033128,Gga1,6,22,31,177,168,2
ENSMUSG00000033147,Slc22a15,3,5,2,38,23,1
ENSMUSG00000033149,Phldb2,0,0,3,1,1,0
ENSMUSG00000033152,Podxl2,36,71,70,661,897,12
ENSMUSG00000033157,Abhd10,2,5,8,46,30,0
ENSMUSG00000033159,Cnppd1,0,8,7,37,37,2
ENSMUSG00000033161,Atp1a1,16,50,267,483,360,15
ENSMUSG00000033166,Dis3,0,2,6,18,21,3
ENSMUSG00000033170,Card10,0,0,0,0,1,0
ENSMUSG00000033174,Mgll,1,0,30,18,44,2
ENSMUSG00000033177,Tmprss7,0,0,0,0,0,0
ENSMUSG00000033182,Kbtbd12,0,0,0,0,0,0
ENSMUSG00000033184,Tmed7,19,60,38,373,333,13
ENSMUSG00000033186,Mzt1,3,9,12,74,82,1
ENSMUSG00000033187,BC016579,0,0,0,0,1,0
ENSMUSG00000033191,Tie1,0,0,0,1,0,0
ENSMUSG00000033192,Lpcat2,0,0,2,1,0,1
ENSMUSG00000033196,Myh2,0,0,0,0,0,0
ENSMUSG00000033200,Tpsg1,0,0,0,0,0,0
ENSMUSG00000033207,Mamdc2,0,0,3,1,1,0
ENSMUSG00000033208,S100b,4,5,72,55,17,3
ENSMUSG00000033209,Ttc28,0,1,7,11,23,1
ENSMUSG00000033210,Slc9c1,0,0,0,0,0,0
ENSMUSG00000033213,AA467197,0,0,0,0,0,0
ENSMUSG00000033214,Slitrk5,6,30,11,129,160,5
ENSMUSG00000033216,Eefsec,2,3,6,31,34,1
ENSMUSG00000033220,Rac2,0,0,0,0,0,0
ENSMUSG00000033222,Ttf2,1,2,2,9,5,0
ENSMUSG00000033227,Wnt6,0,0,0,0,1,0
ENSMUSG00000033228,Scaf11,1,9,24,85,59,1
ENSMUSG00000033233,Trim45,2,1,3,24,15,0
ENSMUSG00000033237,Arid2,2,5,26,57,78,0
ENSMUSG00000033249,Hsf4,0,1,0,5,4,0
ENSMUSG00000033253,Szt2,0,6,16,44,47,2
ENSMUSG00000033256,Shf,0,0,50,30,45,0
ENSMUSG00000033257,Ttll4,0,7,8,49,47,6
ENSMUSG00000033268,Duox1,0,0,0,0,0,0
ENSMUSG00000033272,Slc35a4,1,23,21,109,99,9
ENSMUSG00000033276,Stk36,0,4,8,21,41,1
ENSMUSG00000033278,Ptprm,41,164,63,979,726,49
ENSMUSG00000033282,Rpgrip1l,0,4,1,22,17,0
ENSMUSG00000033285,Wdr3,1,4,6,17,21,1
ENSMUSG00000033287,Kctd17,10,62,40,387,460,17
ENSMUSG00000033294,Noc4l,1,2,1,46,37,1
ENSMUSG00000033295,Ptprf,0,1,18,25,46,1
ENSMUSG00000033306,Lpp,2,2,10,11,11,1
ENSMUSG00000033307,Mif,13,55,23,366,372,5
ENSMUSG00000033308,Dpyd,0,0,4,2,3,0
ENSMUSG00000033313,Fbxl8,0,1,0,3,3,0
ENSMUSG00000033316,Galnt9,10,29,14,171,118,6
ENSMUSG00000033318,Gstt2,0,0,1,2,3,1
ENSMUSG00000033319,Fem1c,0,7,5,32,33,4
ENSMUSG00000033323,Ctdp1,0,4,5,17,20,0
ENSMUSG00000033326,Kdm4a,2,14,24,67,100,1
ENSMUSG00000033327,Tnxb,0,0,0,0,0,0
ENSMUSG00000033335,Dnm2,1,3,31,32,50,2
ENSMUSG00000033342,Plppr5,2,24,12,139,79,1
ENSMUSG00000033343,Magea4,0,0,0,0,0,0
ENSMUSG00000033350,Chst2,26,64,36,340,282,10
ENSMUSG00000033352,Map2k4,5,22,18,99,82,2
ENSMUSG00000033355,Rtp4,0,0,0,0,0,0
ENSMUSG00000033356,Pus7l,0,0,2,4,8,0
ENSMUSG00000033361,Prrg3,0,0,4,6,20,0
ENSMUSG00000033364,Usp37,0,1,5,31,21,0
ENSMUSG00000033365,Ipo13,4,19,42,212,203,4
ENSMUSG00000033368,Trim69,0,0,0,0,0,0
ENSMUSG00000033373,Fntb,2,5,16,36,22,0
ENSMUSG00000033377,Palmd,0,0,1,0,1,1
ENSMUSG00000033379,Atp6v0b,45,101,84,663,579,15
ENSMUSG00000033382,Trappc8,1,12,13,62,56,3
ENSMUSG00000033383,Rtp1,0,0,0,0,0,0
ENSMUSG00000033386,Frrs1,0,2,0,7,8,1
ENSMUSG00000033389,Arhgap44,6,26,49,210,180,7
ENSMUSG00000033392,Clasp2,7,24,52,165,182,7
ENSMUSG00000033396,Spg11,0,2,8,18,27,0
ENSMUSG00000033400,Agl,2,8,6,34,30,1
ENSMUSG00000033405,Nudt15,1,1,1,18,12,0
ENSMUSG00000033409,Syce1l,0,0,0,1,1,0
ENSMUSG00000033411,Ctdspl2,1,4,7,40,44,2
ENSMUSG00000033416,Gucd1,0,4,5,12,25,0
ENSMUSG00000033417,Cacul1,1,5,7,47,47,0
ENSMUSG00000033419,Snap91,26,64,90,556,552,13
ENSMUSG00000033420,Antxr1,0,0,9,4,2,0
ENSMUSG00000033423,Eri3,8,21,30,145,136,3
ENSMUSG00000033427,Upb1,0,0,0,0,0,0
ENSMUSG00000033429,Mcee,3,3,1,10,11,1
ENSMUSG00000033430,Terf2ip,12,27,24,145,142,8
ENSMUSG00000033434,Gtpbp6,1,6,16,28,43,4
ENSMUSG00000033436,Armcx2,1,10,18,88,60,2
ENSMUSG00000033439,Trmt13,0,3,13,15,20,1
ENSMUSG00000033444,Specc1l,5,12,14,78,51,3
ENSMUSG00000033446,Lpar6,0,0,0,2,1,0
ENSMUSG00000033450,Tagap,0,0,0,0,0,0
ENSMUSG00000033453,Adamts15,0,0,9,0,0,0
ENSMUSG00000033454,Zbtb1,2,7,3,14,11,1
ENSMUSG00000033458,Fan1,0,3,4,30,34,6
ENSMUSG00000033460,Armcx1,7,10,11,116,89,4
ENSMUSG00000033467,Crlf2,0,4,7,20,38,1
ENSMUSG00000033470,Cysltr2,0,0,0,0,1,0
ENSMUSG00000033475,Tomm6,1,11,17,93,126,0
ENSMUSG00000033486,Catsper2,0,1,7,15,20,1
ENSMUSG00000033487,Fndc3a,0,7,12,49,37,1
ENSMUSG00000033488,Cryzl2,0,0,2,8,1,0
ENSMUSG00000033491,Prss35,0,0,7,5,4,0
ENSMUSG00000033498,Strc,0,0,0,0,0,0
ENSMUSG00000033499,Larp4b,0,18,19,71,73,0
ENSMUSG00000033501,Crygs,0,0,0,3,7,0
ENSMUSG00000033502,Cdc14a,0,0,0,5,4,0
ENSMUSG00000033508,Asprv1,0,0,4,1,2,0
ENSMUSG00000033510,Otud7a,2,6,22,55,71,2
ENSMUSG00000033520,Idi2,0,0,0,0,0,0
ENSMUSG00000033526,Ppip5k1,6,27,48,191,175,8
ENSMUSG00000033530,Ttc7b,5,34,48,201,175,9
ENSMUSG00000033533,Acsm1,0,0,0,0,0,0
ENSMUSG00000033538,Casp4,0,0,0,0,0,0
ENSMUSG00000033540,Idua,1,3,8,24,30,3
ENSMUSG00000033542,Arhgef5,0,0,0,0,0,0
ENSMUSG00000033543,Gtf2a2,1,7,11,87,65,4
ENSMUSG00000033544,Angptl1,0,0,0,0,0,0
ENSMUSG00000033545,Znrf1,12,71,49,435,480,15
ENSMUSG00000033554,Dph5,0,5,5,38,29,0
ENSMUSG00000033557,Fam20b,6,15,10,100,118,2
ENSMUSG00000033565,Rbfox2,12,125,105,637,562,31
ENSMUSG00000033569,Adgrb3,21,71,55,456,302,18
ENSMUSG00000033576,Apol6,0,0,0,0,1,0
ENSMUSG00000033577,Myo6,3,3,21,44,21,1
ENSMUSG00000033578,Tmem35a,21,65,28,363,340,23
ENSMUSG00000033579,Fa2h,0,2,23,1,4,0
ENSMUSG00000033581,Igf2bp2,0,1,0,5,6,3
ENSMUSG00000033585,Ndn,10,40,118,316,322,7
ENSMUSG00000033589,Reep4,0,2,6,12,22,1
ENSMUSG00000033590,Myo5c,0,4,2,1,0,0
ENSMUSG00000033594,Spata2l,0,2,7,20,31,1
ENSMUSG00000033595,Lgi3,0,0,29,19,15,1
ENSMUSG00000033596,Rfwd3,0,4,8,36,20,1
ENSMUSG00000033597,Caskin1,12,20,43,113,139,2
ENSMUSG00000033610,Pank1,0,7,6,57,56,4
ENSMUSG00000033615,Cplx1,33,235,213,1212,1325,24
ENSMUSG00000033618,Map3k13,0,5,17,28,26,2
ENSMUSG00000033623,Pcgf3,2,5,6,30,58,0
ENSMUSG00000033624,Pdpr,1,11,13,53,40,0
ENSMUSG00000033628,Pik3c3,3,14,23,101,87,2
ENSMUSG00000033629,Hacd3,28,83,58,504,365,12
ENSMUSG00000033632,AW554918,1,0,12,19,23,1
ENSMUSG00000033633,Clec18a,0,0,0,0,0,0
ENSMUSG00000033634,Nat8f2,0,0,0,0,0,0
ENSMUSG00000033644,Piwil2,0,1,1,1,2,0
ENSMUSG00000033653,Vps8,3,7,11,41,37,1
ENSMUSG00000033658,Ddx19b,1,14,12,47,47,0
ENSMUSG00000033669,Zfp7,0,0,0,1,2,0
ENSMUSG00000033671,Cep350,0,5,11,60,39,3
ENSMUSG00000033676,Gabrb3,6,12,32,145,126,7
ENSMUSG00000033684,Qsox1,3,12,9,54,48,1
ENSMUSG00000033685,Ucp2,0,5,17,5,6,0
ENSMUSG00000033697,Arhgap39,4,10,18,74,60,4
ENSMUSG00000033701,Acbd6,5,25,34,218,218,1
ENSMUSG00000033703,Fcsk,2,10,20,65,57,6
ENSMUSG00000033705,Stard9,0,0,0,5,6,0
ENSMUSG00000033706,Smyd5,0,5,4,29,28,0
ENSMUSG00000033707,Lrrc24,12,25,11,164,112,7
ENSMUSG00000033712,Ccar2,3,20,25,114,141,0
ENSMUSG00000033713,Foxn3,2,7,40,80,87,2
ENSMUSG00000033715,Akr1c14,0,0,0,0,0,0
ENSMUSG00000033717,Adra2a,0,1,3,2,14,0
ENSMUSG00000033720,Sfxn5,11,17,53,181,173,5
ENSMUSG00000033721,Vav3,7,9,2,57,50,1
ENSMUSG00000033722,BC034090,0,1,6,19,32,1
ENSMUSG00000033726,Emx1,0,0,0,0,0,0
ENSMUSG00000033728,Lrrc14,0,5,9,37,41,4
ENSMUSG00000033730,Egr3,0,0,0,1,1,0
ENSMUSG00000033732,Sf3b3,0,25,32,128,140,4
ENSMUSG00000033735,Spr,3,21,10,154,106,4
ENSMUSG00000033737,Fndc3c1,0,0,0,0,0,0
ENSMUSG00000033739,Fkbpl,0,3,2,14,25,0
ENSMUSG00000033740,St18,0,0,31,16,14,1
ENSMUSG00000033751,Gadd45gip1,1,20,27,150,196,4
ENSMUSG00000033752,Mnd1,0,1,1,4,1,0
ENSMUSG00000033760,Rbm4b,2,2,6,28,26,2
ENSMUSG00000033762,Recql4,0,0,3,1,3,2
ENSMUSG00000033763,Mtss2,13,42,126,310,344,9
ENSMUSG00000033765,Calm4,0,0,0,0,0,0
ENSMUSG00000033767,Tmem131l,0,1,3,2,8,0
ENSMUSG00000033768,Nrxn2,17,54,217,442,515,7
ENSMUSG00000033769,Exoc6b,6,41,26,196,220,11
ENSMUSG00000033770,Clcnka,0,0,0,0,0,0
ENSMUSG00000033773,Rpap2,1,0,5,31,23,0
ENSMUSG00000033774,Npbwr1,0,1,0,5,2,0
ENSMUSG00000033777,Tlr13,0,0,0,0,0,0
ENSMUSG00000033781,Asb13,3,12,12,90,89,3
ENSMUSG00000033788,Dysf,0,0,0,1,3,0
ENSMUSG00000033790,Tubgcp5,4,4,7,31,43,4
ENSMUSG00000033792,Atp7a,0,3,4,17,10,0
ENSMUSG00000033793,Atp6v1h,24,64,34,385,362,10
ENSMUSG00000033794,Lpcat2b,0,0,0,0,0,0
ENSMUSG00000033799,Tasor2,0,6,7,51,41,2
ENSMUSG00000033805,Ephx4,0,1,4,17,12,0
ENSMUSG00000033808,Tmem87a,4,12,10,50,63,1
ENSMUSG00000033809,Alg3,4,9,7,39,53,2
ENSMUSG00000033813,Tcea1,7,36,17,172,101,3
ENSMUSG00000033819,Ppp1r16a,0,11,22,75,92,5
ENSMUSG00000033825,Tpsb2,0,0,0,0,0,0
ENSMUSG00000033826,Dnah8,0,0,0,0,0,0
ENSMUSG00000033831,Fgb,0,0,0,0,0,0
ENSMUSG00000033834,Tpbpa,0,0,0,0,0,0
ENSMUSG00000033837,Foxh1,0,0,0,0,0,0
ENSMUSG00000033847,Pla2g4c,0,0,1,0,1,0
ENSMUSG00000033849,B3galt2,0,0,2,11,9,0
ENSMUSG00000033854,Kcnk10,1,0,31,35,44,0
ENSMUSG00000033855,Ston1,0,0,1,3,1,0
ENSMUSG00000033857,Engase,0,2,3,15,18,1
ENSMUSG00000033860,Fgg,0,0,0,0,0,0
ENSMUSG00000033862,Cdk10,1,6,6,24,41,0
ENSMUSG00000033863,Klf9,4,13,76,176,182,5
ENSMUSG00000033871,Ppargc1b,1,9,12,71,69,5
ENSMUSG00000033880,Lgals3bp,0,2,0,11,13,0
ENSMUSG00000033882,Rbm46,1,1,0,2,0,0
ENSMUSG00000033883,Zfp267,0,7,4,15,16,0
ENSMUSG00000033885,Pxk,3,9,23,65,81,4
ENSMUSG00000033898,Cfhr2,0,0,0,0,0,0
ENSMUSG00000033900,Map9,3,11,10,79,88,3
ENSMUSG00000033902,Mapkbp1,1,3,11,35,48,2
ENSMUSG00000033904,Ccp110,3,5,13,41,42,3
ENSMUSG00000033906,Zdhhc15,0,0,0,5,3,0
ENSMUSG00000033909,Usp36,0,8,19,42,62,3
ENSMUSG00000033910,Gucy1a1,1,1,16,32,54,0
ENSMUSG00000033916,Chmp2a,1,9,11,62,72,0
ENSMUSG00000033917,Gde1,37,106,79,834,691,21
ENSMUSG00000033918,Parl,6,8,7,44,56,1
ENSMUSG00000033931,Rbm34,3,4,1,36,32,0
ENSMUSG00000033933,Vhl,4,9,10,92,69,2
ENSMUSG00000033938,Ndufb7,9,37,47,355,367,4
ENSMUSG00000033940,Brk1,9,41,54,320,300,6
ENSMUSG00000033943,Mga,0,2,17,47,44,3
ENSMUSG00000033948,Zswim5,2,13,12,70,52,4
ENSMUSG00000033949,Trim36,1,1,1,10,16,1
ENSMUSG00000033952,Aspm,0,0,1,0,4,0
ENSMUSG00000033953,Ppp3r1,40,131,58,730,519,18
ENSMUSG00000033955,Tnks1bp1,1,4,15,33,38,1
ENSMUSG00000033960,Jcad,0,1,1,1,5,0
ENSMUSG00000033961,Zfp446,0,2,11,13,11,4
ENSMUSG00000033963,Fancd2os,0,0,0,0,0,0
ENSMUSG00000033964,Zbtb41,0,3,11,31,41,1
ENSMUSG00000033965,Slc16a2,4,16,4,41,82,1
ENSMUSG00000033966,Cdkl4,0,0,0,1,0,0
ENSMUSG00000033967,Rnf225,0,0,1,3,3,1
ENSMUSG00000033970,Rfc3,1,1,5,15,14,0
ENSMUSG00000033972,Zfp944,1,1,3,16,9,0
ENSMUSG00000033981,Gria2,46,209,270,1337,1205,69
ENSMUSG00000033983,Coil,3,5,9,46,49,3
ENSMUSG00000033985,Tesk2,0,0,0,0,0,0
ENSMUSG00000033987,Dnah17,0,0,0,1,0,0
ENSMUSG00000033998,Kcnk1,14,57,68,381,345,14
ENSMUSG00000034000,Neu4,0,0,6,1,1,0
ENSMUSG00000034007,Scaper,4,8,9,91,80,0
ENSMUSG00000034009,Rxfp1,0,0,0,1,0,0
ENSMUSG00000034021,Pds5b,3,8,18,67,77,2
ENSMUSG00000034022,Cpsf1,1,8,26,57,81,5
ENSMUSG00000034023,Fancd2,0,0,0,0,0,0
ENSMUSG00000034024,Cct2,3,20,18,120,127,3
ENSMUSG00000034028,Cd226,0,0,0,0,0,0
ENSMUSG00000034031,Ccdc182,0,0,0,0,0,0
ENSMUSG00000034032,Rpap1,2,4,9,39,42,1
ENSMUSG00000034035,Ccdc17,0,0,0,1,4,0
ENSMUSG00000034037,Fgd5,0,0,0,1,0,0
ENSMUSG00000034039,Prss29,0,0,0,0,0,0
ENSMUSG00000034040,Galnt17,1,8,24,56,37,1
ENSMUSG00000034041,Lyl1,0,0,1,0,0,0
ENSMUSG00000034042,Gpbp1l1,0,5,8,38,28,0
ENSMUSG00000034055,Phka1,0,1,7,23,9,3
ENSMUSG00000034057,Myrfl,0,0,0,0,0,0
ENSMUSG00000034059,Ypel4,0,0,14,12,19,2
ENSMUSG00000034064,Poglut1,1,5,11,27,28,0
ENSMUSG00000034066,Farp2,2,2,5,22,21,2
ENSMUSG00000034071,Zfp551,0,0,1,3,9,0
ENSMUSG00000034075,Zdhhc5,8,33,22,208,130,5
ENSMUSG00000034083,Ccdc174,1,12,20,77,78,4
ENSMUSG00000034087,Nlrp4b,0,0,0,0,0,0
ENSMUSG00000034088,Hdlbp,18,73,31,361,286,12
ENSMUSG00000034098,Fstl5,0,3,3,26,53,0
ENSMUSG00000034101,Ctnnd1,5,16,31,71,69,3
ENSMUSG00000034105,Meak7,0,2,2,5,20,0
ENSMUSG00000034107,Ano7,0,0,0,0,0,0
ENSMUSG00000034108,Ccs,0,8,12,62,54,0
ENSMUSG00000034109,Golim4,16,23,15,151,139,2
ENSMUSG00000034110,Kctd7,1,8,3,24,11,4
ENSMUSG00000034111,Tmed8,8,30,24,201,219,13
ENSMUSG00000034112,Atp2c2,0,0,0,0,0,0
ENSMUSG00000034115,Scn11a,0,0,0,2,0,0
ENSMUSG00000034116,Vav1,0,0,1,3,1,0
ENSMUSG00000034117,Ptgdr2,0,0,0,0,0,0
ENSMUSG00000034118,Tpst1,1,8,16,60,61,1
ENSMUSG00000034120,Srsf2,3,11,15,103,136,2
ENSMUSG00000034121,Mks1,0,0,5,3,11,0
ENSMUSG00000034126,Pomt2,6,17,16,80,44,7
ENSMUSG00000034127,Tspan8,0,0,0,0,0,0
ENSMUSG00000034135,Sik3,1,11,22,88,77,1
ENSMUSG00000034139,Serpini2,0,0,0,0,0,0
ENSMUSG00000034145,Tmem63c,2,12,32,107,100,5
ENSMUSG00000034151,Zbbx,0,0,0,0,0,0
ENSMUSG00000034152,Exoc3,10,18,16,125,126,4
ENSMUSG00000034154,Ino80,0,8,5,31,30,2
ENSMUSG00000034156,Tspoap1,2,45,181,372,505,28
ENSMUSG00000034157,Cipc,2,2,11,64,50,3
ENSMUSG00000034158,Lrrc58,1,2,12,26,23,3
ENSMUSG00000034159,Mab21l4,0,0,0,0,0,0
ENSMUSG00000034160,Ogt,4,28,52,208,231,18
ENSMUSG00000034161,Scx,0,0,1,1,0,0
ENSMUSG00000034163,Zfc3h1,2,15,12,87,57,2
ENSMUSG00000034164,Emid1,1,4,52,42,6,0
ENSMUSG00000034165,Ccnd3,0,2,11,35,17,0
ENSMUSG00000034168,Irf2bpl,4,10,33,107,86,1
ENSMUSG00000034171,Faah,7,35,15,114,104,5
ENSMUSG00000034173,Zbed5,0,2,0,2,4,0
ENSMUSG00000034175,Rhbdd3,1,6,10,35,52,3
ENSMUSG00000034177,Rnf43,0,0,0,0,0,0
ENSMUSG00000034187,Nsf,10,63,85,373,359,11
ENSMUSG00000034189,Hsdl1,0,5,7,57,37,2
ENSMUSG00000034190,Chmp7,5,18,16,164,141,8
ENSMUSG00000034192,Lsm3,2,11,6,97,61,2
ENSMUSG00000034194,R3hcc1,1,11,8,42,75,1
ENSMUSG00000034201,Gas2l1,3,5,3,26,50,2
ENSMUSG00000034203,Chchd4,5,11,5,56,71,2
ENSMUSG00000034205,Loxl2,0,0,2,15,4,0
ENSMUSG00000034206,Polq,0,0,1,1,5,0
ENSMUSG00000034209,Rasl10a,0,0,0,1,10,0
ENSMUSG00000034210,Efcab14,5,9,13,46,27,2
ENSMUSG00000034216,Vps18,4,12,11,94,85,5
ENSMUSG00000034218,Atm,0,3,8,15,18,0
ENSMUSG00000034220,Gpc1,1,4,46,84,149,5
ENSMUSG00000034224,Slc38a8,0,0,0,6,3,0
ENSMUSG00000034226,Rhov,0,2,3,2,10,0
ENSMUSG00000034227,Foxj1,0,1,4,5,5,0
ENSMUSG00000034235,Usp54,0,1,10,22,22,1
ENSMUSG00000034243,Golgb1,0,9,22,67,49,3
ENSMUSG00000034245,Hdac11,16,92,57,439,434,14
ENSMUSG00000034247,Plekhm1,0,1,9,22,26,0
ENSMUSG00000034248,Slc25a37,0,9,4,18,19,1
ENSMUSG00000034252,Senp6,0,17,23,88,81,4
ENSMUSG00000034254,Agpat1,8,22,13,140,93,9
ENSMUSG00000034255,Arhgap27,0,0,0,7,18,0
ENSMUSG00000034258,Flvcr2,0,0,1,7,5,0
ENSMUSG00000034259,Exosc4,4,10,12,60,67,2
ENSMUSG00000034263,Ints14,3,4,6,48,40,2
ENSMUSG00000034265,Zdhhc14,43,122,86,741,377,44
ENSMUSG00000034266,Batf,0,0,0,0,0,0
ENSMUSG00000034269,Setd5,4,14,25,92,104,9
ENSMUSG00000034271,Jdp2,4,20,29,144,161,9
ENSMUSG00000034274,Thoc5,4,13,6,60,64,1
ENSMUSG00000034275,Igsf9b,10,37,90,249,237,2
ENSMUSG00000034278,Dnajc17,3,2,6,16,17,2
ENSMUSG00000034282,Evpl,0,0,0,0,1,0
ENSMUSG00000034285,Nipsnap1,3,18,25,116,146,3
ENSMUSG00000034290,Nek9,1,4,6,24,20,0
ENSMUSG00000034292,Traf3ip1,0,10,14,43,48,2
ENSMUSG00000034295,Fhod3,2,14,14,106,123,4
ENSMUSG00000034297,Med13,2,13,29,82,74,5
ENSMUSG00000034300,Fam53c,4,12,30,114,116,5
ENSMUSG00000034303,Ccdc15,0,0,3,8,5,1
ENSMUSG00000034308,Sdr42e1,0,1,0,13,17,1
ENSMUSG00000034310,Tmem132d,0,2,1,41,52,0
ENSMUSG00000034311,Kif4,0,0,0,3,6,0
ENSMUSG00000034312,Iqsec1,4,6,35,52,72,2
ENSMUSG00000034317,Trim59,1,1,3,10,6,0
ENSMUSG00000034320,Slc26a2,0,1,2,9,8,1
ENSMUSG00000034321,Exosc1,1,6,3,37,37,1
ENSMUSG00000034324,Tmem132c,5,8,5,79,173,1
ENSMUSG00000034327,Kctd9,2,15,11,105,60,3
ENSMUSG00000034329,Brip1,0,0,1,4,1,0
ENSMUSG00000034330,Plcg2,0,0,0,0,0,0
ENSMUSG00000034333,Zbed4,0,4,1,15,12,0
ENSMUSG00000034334,Fam151b,1,2,1,9,9,0
ENSMUSG00000034336,Ina,55,241,109,1271,1403,34
ENSMUSG00000034341,Wbp2,11,53,70,363,266,6
ENSMUSG00000034342,Cbl,2,5,10,49,49,1
ENSMUSG00000034343,Ube2f,4,27,18,178,140,6
ENSMUSG00000034345,Gtf2h5,12,43,37,253,237,10
ENSMUSG00000034349,Smc4,1,1,4,9,15,1
ENSMUSG00000034353,Ramp1,4,0,11,34,8,0
ENSMUSG00000034354,Mtmr3,3,12,12,42,56,1
ENSMUSG00000034359,Skint2,0,0,0,0,0,0
ENSMUSG00000034361,Cpne2,0,0,10,30,6,0
ENSMUSG00000034362,Csta1,0,0,0,0,1,0
ENSMUSG00000034371,Tkfc,1,1,5,23,20,1
ENSMUSG00000034377,Tulp4,2,11,40,83,96,2
ENSMUSG00000034379,Wdr5b,0,0,4,16,7,0
ENSMUSG00000034382,AI661453,0,0,0,0,0,0
ENSMUSG00000034384,Barhl2,0,1,39,26,19,0
ENSMUSG00000034390,Cmip,3,24,29,183,180,1
ENSMUSG00000034391,Fbxo15,0,0,0,2,1,0
ENSMUSG00000034394,Lif,0,0,0,0,0,0
ENSMUSG00000034401,Spata6,0,0,0,6,1,0
ENSMUSG00000034402,Kcnh5,0,0,0,1,5,0
ENSMUSG00000034403,Pja1,13,22,41,199,215,1
ENSMUSG00000034412,Tbc1d10a,3,3,23,34,53,0
ENSMUSG00000034413,Neurl1b,0,0,7,4,11,0
ENSMUSG00000034416,Pkd1l2,0,0,0,0,0,0
ENSMUSG00000034422,Parp14,0,2,0,0,0,0
ENSMUSG00000034424,Gcsh,3,19,13,164,104,5
