gene_id,gene,dta1,dta2,dta3,dta4,dta5,dta6,dta7,dta8,dta9,dta10,dta11,dta12,dta13,dta14,dta15,dta16,dta17,dta18,dta19,dta20,dta21,dta22,dta23,dta24,dta25,dta26,dta27,dta28,dta29,dta30,dta31,dta32,dta33,dta34,dta35,dta36,dta37,dta38,dta39,dta40,dta41,dta42,dta43,dta44,dta45,dta46,,dta1,dta2,dta3
ENSMUSG00000034209,Rasl10a,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,,0,1,0
ENSMUSG00000034210,Efcab14,2,2,1,6,0,0,0,2,3,1,1,5,0,0,0,0,0,1,0,1,2,5,2,8,0,0,1,1,2,3,4,3,0,0,0,0,4,0,0,8,5,0,0,1,1,0,,5,0,1
ENSMUSG00000034216,Vps18,2,5,8,9,0,7,2,0,4,2,2,4,0,1,3,3,0,2,2,1,2,3,11,7,0,0,3,4,7,6,7,7,0,3,0,2,12,7,4,17,19,1,1,2,0,2,,15,11,3
ENSMUSG00000034218,Atm,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,4,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,10,0,0,0,0,0,,4,1,0
ENSMUSG00000034220,Gpc1,1,2,10,2,0,0,0,0,7,1,2,2,5,0,2,2,0,0,4,2,3,1,21,6,1,1,7,0,2,18,45,5,0,9,0,7,1,6,4,13,40,1,0,2,2,1,,13,10,2
ENSMUSG00000034224,Slc38a8,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,,2,1,0
ENSMUSG00000034226,Rhov,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,1,1,0,0,0,0,0,,0,6,0
ENSMUSG00000034227,Foxj1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,,1,0,0
ENSMUSG00000034235,Usp54,0,1,1,0,1,0,0,0,1,0,2,0,0,1,2,0,0,2,0,1,0,0,2,3,0,0,2,2,1,0,2,1,1,0,0,0,1,3,0,4,10,0,0,1,0,0,,2,3,1
ENSMUSG00000034243,Golgb1,2,4,0,3,0,3,2,0,9,0,2,1,0,3,1,1,0,0,1,1,3,5,5,14,0,0,2,2,3,2,8,7,3,1,0,3,1,0,1,9,14,0,0,2,0,1,,6,1,2
ENSMUSG00000034245,Hdac11,13,32,15,31,3,18,4,4,45,3,21,22,6,2,5,3,4,4,7,9,2,28,35,47,3,3,10,26,34,43,62,41,9,8,2,20,37,41,29,74,64,4,5,3,3,3,,60,70,8
ENSMUSG00000034247,Plekhm1,0,1,1,1,0,2,2,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,5,0,0,0,0,2,1,2,2,2,3,0,2,0,1,0,2,11,0,0,0,0,0,,2,1,0
ENSMUSG00000034248,Slc25a37,0,1,0,1,0,1,0,0,1,0,0,2,0,2,0,0,0,0,1,1,0,0,0,4,0,0,3,1,0,3,1,2,1,0,0,1,1,4,1,4,1,0,0,1,0,0,,1,5,1
ENSMUSG00000034252,Senp6,4,5,4,3,0,2,3,1,5,2,5,2,1,3,1,1,0,1,1,3,2,4,5,9,2,0,7,2,10,2,10,6,1,6,0,3,10,7,4,9,22,1,0,3,1,0,,13,11,3
ENSMUSG00000034254,Agpat1,2,7,8,11,0,13,3,1,9,0,7,11,1,5,0,1,0,1,2,2,2,8,5,22,2,0,3,3,11,8,4,7,1,3,1,5,12,14,5,13,18,2,4,1,2,2,,17,19,5
ENSMUSG00000034255,Arhgap27,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,4,5,0,2,0,0,1,3,0,2,0,1,0,0,0,0,0,,1,2,0
ENSMUSG00000034258,Flvcr2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,,0,3,0
ENSMUSG00000034259,Exosc4,1,4,2,2,0,3,1,2,3,0,3,3,1,1,0,0,0,0,0,3,1,3,5,8,0,0,6,1,7,7,10,6,0,3,1,3,7,10,3,8,9,0,0,2,0,0,,7,13,2
ENSMUSG00000034263,Ints14,2,4,2,1,0,4,0,0,3,0,2,3,0,0,1,0,0,1,0,0,0,3,5,3,0,0,2,3,9,4,5,3,1,1,0,2,4,3,0,4,13,0,0,1,1,0,,8,3,1
ENSMUSG00000034265,Zdhhc14,28,36,54,43,1,39,7,10,60,4,36,54,12,15,11,8,5,14,27,1,4,18,39,86,3,2,51,26,47,21,20,54,12,11,6,12,37,29,27,84,57,7,7,27,2,8,,118,56,34
ENSMUSG00000034266,Batf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000034269,Setd5,1,8,9,6,0,2,2,2,6,0,4,6,1,0,1,1,0,4,1,5,1,3,7,11,0,0,3,4,4,11,7,10,3,3,3,9,7,11,4,11,25,0,0,8,0,1,,18,15,8
ENSMUSG00000034271,Jdp2,5,14,5,6,0,7,4,1,14,0,5,7,3,0,2,2,1,0,1,3,5,12,7,15,0,0,3,11,11,21,8,18,1,9,0,11,10,26,6,17,32,2,2,6,0,1,,24,32,8
ENSMUSG00000034274,Thoc5,2,5,2,6,0,5,1,0,3,0,3,2,1,2,1,0,0,1,1,1,0,2,8,7,0,0,2,2,3,2,7,6,1,1,0,2,4,7,7,9,18,0,0,1,0,0,,9,14,1
ENSMUSG00000034275,Igsf9b,9,17,4,8,0,5,19,5,12,3,18,10,1,8,4,4,0,6,3,12,10,17,13,36,1,1,6,9,8,18,13,20,7,6,1,20,13,29,15,13,81,1,1,0,0,1,,30,44,1
ENSMUSG00000034278,Dnajc17,1,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,0,0,0,3,2,0,0,1,0,2,1,1,2,0,2,0,1,0,0,1,4,5,0,0,1,1,0,,2,1,1
ENSMUSG00000034282,Evpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0
ENSMUSG00000034285,Nipsnap1,3,9,2,8,1,9,2,1,13,1,5,4,0,0,1,1,0,0,3,0,1,5,3,13,1,0,7,10,13,20,13,10,0,8,0,6,12,26,3,16,31,1,1,2,0,0,,14,29,3
ENSMUSG00000034290,Nek9,0,1,2,0,1,2,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,2,3,0,0,0,5,2,1,2,1,0,0,0,3,0,1,0,4,8,0,0,0,0,0,,3,1,0
ENSMUSG00000034292,Traf3ip1,0,1,2,1,0,4,0,0,2,1,2,2,0,1,0,0,0,1,1,2,1,4,3,3,1,0,5,1,5,2,9,3,1,0,0,2,2,5,4,9,11,0,0,2,0,0,,3,9,2
ENSMUSG00000034295,Fhod3,2,9,8,6,0,4,0,0,8,0,3,3,1,3,5,0,0,4,8,1,1,2,11,8,1,0,3,3,12,9,14,10,5,7,0,9,11,18,6,14,19,1,1,2,1,0,,19,24,3
ENSMUSG00000034297,Med13,1,3,4,7,0,3,3,1,7,1,5,3,0,2,2,0,0,1,0,4,2,5,6,7,0,0,3,5,7,5,12,9,2,3,1,4,4,9,1,5,19,0,0,5,0,0,,8,10,5
ENSMUSG00000034300,Fam53c,3,10,7,8,1,3,2,0,8,0,4,2,0,4,2,2,1,2,3,4,2,9,5,11,0,0,3,11,7,10,18,15,1,4,0,8,11,10,2,12,24,1,1,0,3,1,,20,12,1
ENSMUSG00000034303,Ccdc15,0,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,,1,1,1
ENSMUSG00000034308,Sdr42e1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,2,3,1,3,0,0,0,1,2,0,1,4,2,0,0,0,0,1,,1,1,0
ENSMUSG00000034310,Tmem132d,1,5,0,5,0,4,0,0,1,0,2,3,0,2,1,0,0,0,0,1,0,4,2,2,0,0,3,2,3,4,1,8,2,10,0,4,10,5,5,0,3,0,0,0,0,0,,6,10,0
ENSMUSG00000034311,Kif4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,,2,0,0
ENSMUSG00000034312,Iqsec1,2,1,0,0,1,2,2,0,3,2,0,4,0,0,4,0,0,0,3,6,2,2,0,5,0,1,2,2,8,4,3,5,0,1,0,1,2,4,2,11,39,0,1,1,0,0,,3,6,2
ENSMUSG00000034317,Trim59,0,1,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,,1,0,0
ENSMUSG00000034320,Slc26a2,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,3,0,0,1,0,0,,1,1,1
ENSMUSG00000034321,Exosc1,2,4,1,1,1,3,0,1,5,0,3,0,0,0,1,0,0,1,0,1,2,2,1,3,0,1,1,2,1,5,3,2,0,3,0,2,3,6,1,4,8,0,0,0,0,1,,7,7,0
ENSMUSG00000034324,Tmem132c,10,6,0,7,1,10,3,1,2,0,2,2,0,1,1,1,0,0,0,3,0,7,3,6,0,1,4,3,5,21,6,25,6,10,0,19,10,19,7,19,31,0,0,0,1,0,,16,26,0
ENSMUSG00000034327,Kctd9,2,8,5,7,0,5,0,0,17,1,3,6,1,0,0,0,0,1,6,2,0,3,9,7,0,1,5,5,11,0,5,8,1,1,1,2,5,8,0,10,19,0,0,0,2,1,,15,8,0
ENSMUSG00000034329,Brip1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,0
ENSMUSG00000034330,Plcg2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000034333,Zbed4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,1,1,0,0,1,2,0,1,1,0,1,0,1,2,0,0,0,1,1,2,0,2,3,0,0,0,0,0,,2,2,0
ENSMUSG00000034334,Fam151b,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,,0,1,0
ENSMUSG00000034336,Ina,45,106,35,72,7,83,17,9,99,7,53,79,9,12,9,7,3,7,9,9,10,105,90,125,8,6,63,76,111,135,98,210,16,39,17,69,117,177,51,243,211,20,11,4,9,10,,186,228,15
ENSMUSG00000034341,Wbp2,18,37,13,21,2,19,8,1,26,4,12,15,9,6,2,1,2,2,4,5,6,23,20,40,1,3,24,17,22,25,28,23,1,8,1,7,14,30,6,65,56,2,1,1,3,1,,68,36,2
ENSMUSG00000034342,Cbl,1,2,2,0,0,3,2,2,1,3,1,0,0,1,0,1,0,0,2,0,2,1,4,9,1,0,2,3,6,1,5,4,1,3,0,2,6,4,4,4,15,0,0,0,0,1,,5,8,0
ENSMUSG00000034343,Ube2f,4,18,14,10,0,7,3,2,15,2,6,9,1,4,2,0,0,1,7,4,1,6,11,14,1,0,11,14,11,18,12,22,4,4,1,7,2,21,7,29,11,2,2,2,0,2,,36,28,4
ENSMUSG00000034345,Gtf2h5,7,24,17,6,0,16,3,2,26,2,8,7,1,1,3,0,2,4,3,2,4,20,14,22,0,0,13,13,33,25,21,25,4,2,2,6,15,35,6,45,49,2,0,3,4,3,,48,41,3
ENSMUSG00000034349,Smc4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,1,9,0,0,0,0,1,,1,3,0
ENSMUSG00000034353,Ramp1,2,1,4,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,7,0,2,6,0,0,0,1,3,0,0,3,0,0,0,0,0,0,1,0,4,0,0,0,0,0,,7,1,0
ENSMUSG00000034354,Mtmr3,0,5,1,3,0,2,1,1,3,0,1,1,0,1,0,0,0,0,1,2,0,1,6,5,0,0,3,1,4,2,3,10,1,2,0,3,1,8,3,8,15,0,0,0,0,1,,6,11,0
ENSMUSG00000034359,Skint2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000034361,Cpne2,2,1,0,0,0,2,0,0,1,0,0,3,1,0,1,0,0,1,0,1,2,2,1,6,0,0,1,2,3,0,1,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,,3,1,0
ENSMUSG00000034362,Csta1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000034371,Tkfc,0,1,0,3,0,3,0,1,3,0,0,1,0,0,0,0,0,0,1,1,0,4,2,0,0,0,0,2,1,1,1,0,0,1,0,0,1,3,1,4,8,0,0,0,0,1,,1,4,0
ENSMUSG00000034377,Tulp4,2,8,2,9,1,1,2,0,3,0,4,4,2,1,3,1,1,2,4,3,6,6,2,7,0,0,2,3,4,7,7,6,3,3,1,1,2,10,4,10,42,0,0,2,0,0,,12,14,2
ENSMUSG00000034379,Wdr5b,1,0,1,1,0,3,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,,2,1,0
ENSMUSG00000034382,AI661453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000034384,Barhl2,1,0,4,0,0,0,2,0,0,1,0,0,0,2,2,1,0,0,0,3,5,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,17,0,0,0,0,0,,5,1,0
ENSMUSG00000034390,Cmip,4,20,6,9,0,14,2,0,14,1,7,11,1,3,3,1,0,1,4,8,2,10,23,16,0,0,9,6,8,15,10,20,2,12,1,9,15,11,10,22,51,2,0,0,0,1,,30,21,0
ENSMUSG00000034391,Fbxo15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,0
ENSMUSG00000034394,Lif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000034401,Spata6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0
ENSMUSG00000034402,Kcnh5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,,0,1,0
ENSMUSG00000034403,Pja1,6,17,7,14,0,7,4,1,15,1,8,8,1,3,2,2,1,3,2,6,1,9,10,36,2,0,6,12,15,13,22,15,1,3,4,7,16,31,8,30,61,4,0,0,0,1,,30,39,0
ENSMUSG00000034412,Tbc1d10a,2,1,2,3,0,2,0,0,2,0,2,1,1,0,0,0,0,1,0,0,2,2,5,7,0,0,0,0,1,4,8,6,1,1,0,4,3,7,0,9,9,1,0,0,0,0,,5,7,0
ENSMUSG00000034413,Neurl1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,1,5,0,0,0,0,0,,0,4,0
ENSMUSG00000034416,Pkd1l2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000034422,Parp14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000034424,Gcsh,6,19,5,10,0,9,2,1,12,1,7,11,5,2,1,0,1,0,2,0,1,15,3,19,1,0,10,9,12,13,7,7,0,5,1,6,8,18,2,24,12,1,3,0,1,1,,30,20,3
ENSMUSG00000034427,Myo15b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,0,0,0
ENSMUSG00000034429,Zfp707,0,0,4,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,5,1,0,0,1,2,1,1,1,0,3,1,2,3,4,0,4,3,0,0,0,0,0,,4,4,0
ENSMUSG00000034430,Zxdc,1,1,0,1,0,3,1,0,1,0,1,0,0,3,2,3,1,2,0,0,0,2,5,1,1,0,4,2,4,2,7,1,0,3,0,0,2,4,2,1,17,0,0,2,0,1,,2,6,2
ENSMUSG00000034432,Cops8,9,11,15,10,0,14,2,0,15,3,5,8,2,0,1,0,1,3,2,4,2,11,13,25,0,0,8,7,10,20,16,20,1,4,1,12,11,28,4,36,24,3,1,1,2,2,,35,32,2
ENSMUSG00000034435,Tmem30b,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,0,0,0
ENSMUSG00000034438,Gbp8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000034442,Trmt5,1,6,1,4,0,1,0,1,1,0,2,1,0,0,0,0,0,0,1,0,0,2,0,3,0,0,1,0,0,3,1,3,2,1,0,1,6,3,0,1,8,1,0,1,1,0,,8,3,1
ENSMUSG00000034445,Cyb561a3,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,2,0,0,1,0,0,,1,1,1
ENSMUSG00000034449,Dhrs11,0,3,0,1,0,0,1,0,0,0,1,1,0,1,3,1,0,0,0,1,0,1,3,3,0,0,1,1,0,1,2,0,0,0,0,0,1,4,2,1,13,0,0,0,1,0,,3,6,0
ENSMUSG00000034450,Gulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000034452,Slc24a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000034453,Polr3b,2,1,0,1,0,0,1,0,3,0,2,2,0,0,1,0,0,0,0,1,0,0,3,3,0,0,0,1,2,1,3,0,0,1,2,2,1,3,1,2,2,0,1,1,0,0,,3,4,2
ENSMUSG00000034456,Uroc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000034457,Eda2r,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,0,0
ENSMUSG00000034459,Ifit1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000034460,Six4,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,0,0
ENSMUSG00000034462,Pkd2,2,4,3,1,1,1,1,0,3,1,2,1,0,1,1,1,0,0,0,1,0,1,6,5,0,1,1,0,1,0,4,3,0,1,0,1,4,2,1,4,15,0,0,3,0,0,,9,3,3
ENSMUSG00000034463,Scara3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,0,0
ENSMUSG00000034467,Dynlrb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000034471,Caskin2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,,0,0,0
ENSMUSG00000034472,Rasd2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,1,1,0,1,1,2,0,0,0,0,0,,0,1,0
ENSMUSG00000034473,Sec22a,3,4,0,4,0,2,2,0,2,0,0,1,0,2,0,0,1,0,0,1,2,0,2,7,0,0,1,1,1,3,2,3,0,2,0,0,4,2,2,3,4,0,1,0,0,2,,7,4,1
ENSMUSG00000034480,Diaph2,1,2,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,0,3,0,0,1,2,2,0,3,0,1,1,3,5,1,1,1,0,0,,3,2,2
ENSMUSG00000034482,Ly6g5c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000034484,Snx2,3,15,7,6,1,6,0,0,10,1,1,11,6,4,3,0,1,2,1,2,2,7,10,13,2,1,3,9,22,10,10,7,0,3,1,7,12,19,5,23,30,5,0,1,0,2,,25,24,1
ENSMUSG00000034485,Uaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0
ENSMUSG00000034486,Gbx2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000034487,Poglut3,1,2,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,3,0,0,1,4,0,0,0,1,0,0,1,5,0,0,2,5,5,1,0,0,0,0,,4,2,0
ENSMUSG00000034488,Edil3,13,45,32,43,1,43,6,3,32,3,10,49,7,10,5,2,2,9,11,4,1,8,5,53,3,5,30,27,35,24,31,4,12,10,4,22,35,20,17,1,127,7,13,3,7,10,,90,37,16
ENSMUSG00000034501,Pcnx4,0,3,1,4,0,1,0,1,2,0,5,2,0,0,1,0,0,0,1,0,1,1,1,9,0,0,3,2,1,3,1,2,0,0,1,0,2,8,5,3,6,0,0,0,0,0,,4,13,0
ENSMUSG00000034509,Mad2l1bp,0,2,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,1,1,2,0,1,0,0,0,0,0,3,1,1,1,0,0,1,0,0,,5,4,1
ENSMUSG00000034518,Hmgxb4,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,3,0,0,0,0,2,2,0,5,1,1,1,1,1,3,0,1,4,0,1,0,0,0,,1,3,1
ENSMUSG00000034520,Gjc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,,0,1,0
ENSMUSG00000034522,Zfp395,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0
ENSMUSG00000034525,Ice1,5,4,6,2,0,6,3,1,4,1,3,7,0,6,2,0,1,2,2,6,3,5,7,15,0,0,5,4,5,10,8,7,4,6,0,6,5,5,6,15,45,0,0,1,0,1,,15,11,1
ENSMUSG00000034528,Hsd17b13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000034532,Fbxo16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,,0,0,0
ENSMUSG00000034533,Scn10a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
ENSMUSG00000034538,Zfp418,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,0
ENSMUSG00000034543,Morc2a,2,2,3,9,1,6,3,0,7,0,2,2,0,1,1,1,0,0,6,1,1,4,4,5,1,0,3,2,3,4,6,4,2,2,0,2,2,7,5,11,16,0,0,4,0,1,,7,12,4
ENSMUSG00000034544,Rsrc1,2,9,2,1,0,4,0,0,5,0,1,3,0,0,0,0,0,0,1,0,0,2,4,6,0,0,1,3,9,5,3,5,1,1,0,1,1,5,1,8,6,1,1,2,0,0,,13,6,3
ENSMUSG00000034551,Hdx,0,0,0,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1,3,1,1,1,0,0,1,1,3,2,0,8,0,0,0,0,0,,0,5,0
ENSMUSG00000034552,Zswim2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
