gene_id,gene,ctl1,ctl2,ctl3,ctl4,ctl5,ctl6,ctl7
ENSMUSG00000039193,Nlrc4,0,0,0,0,0,0,0
ENSMUSG00000039194,Rlbp1,0,0,0,0,0,0,2
ENSMUSG00000039196,Orm1,0,0,0,0,0,0,0
ENSMUSG00000039197,Adk,1,5,1,13,1,1,16
ENSMUSG00000039198,Ptchd3,0,0,0,0,0,0,0
ENSMUSG00000039199,Zdhhc1,0,1,1,6,0,0,16
ENSMUSG00000039200,Atf7ip2,0,0,0,1,0,0,0
ENSMUSG00000039201,Tbc1d25,0,0,0,0,0,0,10
ENSMUSG00000039202,Abhd2,1,5,0,22,2,0,26
ENSMUSG00000039205,Ciz1,0,3,0,6,1,4,25
ENSMUSG00000039206,Daglb,1,2,1,10,2,0,20
ENSMUSG00000039208,Metrnl,0,0,0,1,0,0,0
ENSMUSG00000039210,Gpatch2,0,1,1,16,3,0,12
ENSMUSG00000039217,Il18,0,2,0,1,1,0,2
ENSMUSG00000039218,Srrm2,1,3,0,48,21,15,38
ENSMUSG00000039219,Arid4b,0,0,0,7,0,2,12
ENSMUSG00000039220,Ppp1r10,1,1,0,21,3,1,19
ENSMUSG00000039224,D1Pas1,0,0,0,0,0,0,0
ENSMUSG00000039230,Tbcd,0,3,0,11,1,2,20
ENSMUSG00000039231,Suv39h1,0,0,0,1,0,0,7
ENSMUSG00000039232,Stx11,0,0,0,0,0,0,0
ENSMUSG00000039233,Tbce,0,2,0,8,5,0,13
ENSMUSG00000039234,Sec24d,0,0,0,0,0,0,1
ENSMUSG00000039236,Isg20,0,0,0,1,0,0,1
ENSMUSG00000039238,Zfp750,0,0,1,2,0,0,2
ENSMUSG00000039239,Tgfb2,1,7,2,32,0,0,7
ENSMUSG00000039242,B3galnt2,0,0,0,25,12,9,9
ENSMUSG00000039246,Lyplal1,0,1,0,0,0,0,4
ENSMUSG00000039252,Lgi2,0,0,0,0,0,0,9
ENSMUSG00000039253,Fn3krp,2,8,1,15,0,0,17
ENSMUSG00000039254,Pomt1,0,2,0,4,1,0,3
ENSMUSG00000039257,Vstm2b,0,0,0,0,0,0,2
ENSMUSG00000039262,Prrc2b,1,11,0,26,4,3,87
ENSMUSG00000039263,Npepl1,0,0,0,9,0,0,14
ENSMUSG00000039264,Gimap3,0,0,0,0,0,0,0
ENSMUSG00000039270,Megf9,2,11,1,61,1,1,25
ENSMUSG00000039275,Foxk2,5,7,4,72,3,7,37
ENSMUSG00000039278,Pcsk1n,10,40,11,198,3,0,133
ENSMUSG00000039285,Azi2,0,3,0,10,1,1,15
ENSMUSG00000039286,Fndc3b,0,1,0,3,1,1,7
ENSMUSG00000039294,Cybc1,3,6,0,12,3,1,5
ENSMUSG00000039296,Spdye4a,0,0,0,0,0,0,0
ENSMUSG00000039298,Cdk5rap2,0,0,0,3,0,2,6
ENSMUSG00000039304,Tnfsf10,0,0,0,0,0,0,0
ENSMUSG00000039308,Ndst2,0,0,0,1,0,0,8
ENSMUSG00000039313,Minar1,0,0,0,0,0,0,7
ENSMUSG00000039315,Clnk,0,0,0,0,0,0,0
ENSMUSG00000039316,Rftn1,0,0,0,0,0,0,5
ENSMUSG00000039318,Rab3gap2,2,7,0,33,3,3,9
ENSMUSG00000039321,Uts2r,0,0,0,0,0,0,0
ENSMUSG00000039323,Igfbp2,0,0,0,0,0,1,16
ENSMUSG00000039328,Rnf122,0,0,0,0,0,0,10
ENSMUSG00000039329,Tex19.1,0,0,0,0,0,0,0
ENSMUSG00000039330,Tsga10ip,0,0,0,0,0,0,0
ENSMUSG00000039335,Spata16,0,0,0,0,0,0,0
ENSMUSG00000039337,Tex19.2,0,0,0,0,0,0,0
ENSMUSG00000039342,Ankar,0,0,0,0,0,0,0
ENSMUSG00000039345,Mettl22,0,0,0,6,1,1,3
ENSMUSG00000039347,Atp6v0e2,0,19,5,69,2,0,59
ENSMUSG00000039354,Smarcal1,0,2,2,24,2,2,14
ENSMUSG00000039356,Exosc2,0,0,0,6,0,0,8
ENSMUSG00000039357,Fut11,0,0,1,1,2,1,5
ENSMUSG00000039358,Drd5,0,0,0,0,0,0,0
ENSMUSG00000039361,Picalm,0,4,0,11,3,0,14
ENSMUSG00000039364,Sectm1b,0,0,0,0,0,0,0
ENSMUSG00000039367,Sec24c,1,7,0,16,2,1,26
ENSMUSG00000039375,Wdr17,0,0,0,2,0,0,1
ENSMUSG00000039376,Synpo2l,0,0,0,0,0,0,0
ENSMUSG00000039377,Hlx,0,0,0,0,0,0,0
ENSMUSG00000039382,Wdr45,0,2,2,2,0,0,15
ENSMUSG00000039384,Dusp10,0,2,2,31,4,3,20
ENSMUSG00000039385,Cdh6,0,0,0,0,0,0,5
ENSMUSG00000039391,Ccdc81,0,0,0,0,0,0,0
ENSMUSG00000039395,Mreg,1,2,1,20,0,0,4
ENSMUSG00000039396,Neil3,0,0,0,0,0,0,1
ENSMUSG00000039405,Prss23,0,0,0,0,0,0,1
ENSMUSG00000039410,Prdm16,0,0,0,0,0,0,0
ENSMUSG00000039414,Heatr5b,0,6,0,7,0,0,9
ENSMUSG00000039419,Cntnap2,1,0,1,7,0,0,8
ENSMUSG00000039427,Alg1,1,5,0,18,2,1,12
ENSMUSG00000039428,Tmem135,0,8,1,50,4,1,28
ENSMUSG00000039431,Mtmr7,0,4,0,18,1,2,19
ENSMUSG00000039449,Prpf18,1,4,0,8,2,5,13
ENSMUSG00000039450,Dcxr,0,1,0,2,0,0,11
ENSMUSG00000039452,Snx22,0,0,0,0,0,0,4
ENSMUSG00000039456,Morc3,0,1,0,5,3,0,7
ENSMUSG00000039457,Ppl,0,0,0,0,0,0,2
ENSMUSG00000039458,Mtmr12,0,2,0,2,0,3,3
ENSMUSG00000039461,Tcta,0,0,0,7,2,0,8
ENSMUSG00000039462,Col10a1,0,0,0,1,0,0,0
ENSMUSG00000039463,Slc9a8,0,7,1,16,1,1,8
ENSMUSG00000039470,Zdhhc2,0,0,0,0,2,1,13
ENSMUSG00000039473,Ubn1,0,0,0,4,4,1,14
ENSMUSG00000039474,Wfs1,2,16,2,31,2,0,14
ENSMUSG00000039476,Prrx2,0,0,0,0,0,0,1
ENSMUSG00000039477,Tnrc18,2,2,0,28,0,1,35
ENSMUSG00000039478,Micu3,0,21,3,41,2,0,37
ENSMUSG00000039480,Nt5dc1,0,0,0,2,0,1,2
ENSMUSG00000039481,Nrtn,0,0,0,0,0,0,0
ENSMUSG00000039483,Asb6,2,4,0,12,0,0,13
ENSMUSG00000039485,Tspyl4,11,28,4,161,2,0,142
ENSMUSG00000039488,Cntn5,0,0,0,0,0,0,0
ENSMUSG00000039492,Ccdc27,0,0,0,0,0,0,0
ENSMUSG00000039496,Cdnf,0,0,0,5,0,0,0
ENSMUSG00000039497,Dse,0,0,0,0,0,1,1
ENSMUSG00000039501,Znfx1,0,0,1,3,0,0,7
ENSMUSG00000039508,Calhm4,0,0,0,0,0,0,0
ENSMUSG00000039509,Nup133,0,6,0,5,1,0,12
ENSMUSG00000039515,Ptpa,1,4,0,21,3,1,29
ENSMUSG00000039518,Cdsn,0,0,0,0,0,0,0
ENSMUSG00000039519,Cyp7b1,0,0,0,0,0,0,3
ENSMUSG00000039521,Foxp3,0,0,0,0,0,0,0
ENSMUSG00000039523,Cep104,0,1,0,15,1,3,5
ENSMUSG00000039529,Atp8b1,0,0,0,0,0,0,0
ENSMUSG00000039531,Zup1,0,0,0,1,2,0,4
ENSMUSG00000039533,Mmd2,0,0,1,3,0,0,36
ENSMUSG00000039536,Stau1,1,10,0,18,1,0,28
ENSMUSG00000039539,Sgcz,0,0,0,0,0,0,0
ENSMUSG00000039542,Ncam1,17,66,9,145,8,4,157
ENSMUSG00000039543,Cfap70,0,0,0,0,0,0,0
ENSMUSG00000039546,Ajap1,2,7,2,24,2,4,15
ENSMUSG00000039552,Rsph4a,0,0,0,1,0,0,0
ENSMUSG00000039555,Cylc2,0,0,0,0,0,0,0
ENSMUSG00000039556,Ppp1r3f,0,1,0,11,2,0,5
ENSMUSG00000039568,Ubald1,0,1,0,29,3,1,10
ENSMUSG00000039577,Nphp4,0,0,0,2,0,0,1
ENSMUSG00000039578,Ccser1,0,0,0,3,0,2,4
ENSMUSG00000039579,Grin3a,0,0,0,0,0,0,5
ENSMUSG00000039585,Myo9a,0,3,0,8,2,0,9
ENSMUSG00000039599,Fam149b,0,0,0,9,3,1,13
ENSMUSG00000039601,Rcan2,0,1,0,1,0,0,15
ENSMUSG00000039607,Rbms3,1,1,0,4,1,1,6
ENSMUSG00000039615,Stub1,1,16,1,71,2,1,79
ENSMUSG00000039616,Mocos,0,0,0,0,0,0,0
ENSMUSG00000039620,Trmt9b,1,1,0,14,1,0,17
ENSMUSG00000039621,Prex1,0,4,1,9,0,0,47
ENSMUSG00000039623,Ap5z1,0,0,0,5,4,2,6
ENSMUSG00000039628,Hs3st6,0,0,0,0,0,0,0
ENSMUSG00000039629,Strip2,9,64,9,202,23,16,40
ENSMUSG00000039630,Hnrnpu,0,10,1,29,6,5,52
ENSMUSG00000039633,Lonrf1,0,1,0,25,2,1,8
ENSMUSG00000039634,Zfp189,0,0,0,1,0,0,1
ENSMUSG00000039637,Coro7,1,5,0,15,4,4,25
ENSMUSG00000039639,Kcne1,0,0,0,0,0,0,0
ENSMUSG00000039646,Vasn,0,0,0,1,0,0,0
ENSMUSG00000039648,Kyat1,1,2,0,6,0,1,14
ENSMUSG00000039652,Cpeb3,0,2,1,6,1,1,19
ENSMUSG00000039653,Baat,0,0,0,0,0,0,0
ENSMUSG00000039656,Rxrb,1,2,3,12,1,5,19
ENSMUSG00000039660,Spout1,0,2,0,18,1,0,18
ENSMUSG00000039661,Dusp26,0,1,0,0,0,0,21
ENSMUSG00000039662,Icmt,59,114,30,679,34,30,94
ENSMUSG00000039670,Oxld1,0,0,0,2,0,0,4
ENSMUSG00000039671,Zmynd8,0,0,1,12,4,1,22
ENSMUSG00000039672,Kcne2,0,0,0,0,0,0,0
ENSMUSG00000039676,Capsl,0,0,0,0,0,0,0
ENSMUSG00000039678,Tbc1d13,0,3,0,16,1,0,15
ENSMUSG00000039682,Lap3,3,3,0,30,0,0,9
ENSMUSG00000039683,Sdk1,0,0,0,1,0,0,2
ENSMUSG00000039686,Zer1,1,5,1,18,2,3,27
ENSMUSG00000039691,Tspan10,0,0,0,0,0,0,0
ENSMUSG00000039693,Msantd3,0,0,0,1,0,0,6
ENSMUSG00000039697,Ncoa7,0,15,3,56,4,4,25
ENSMUSG00000039699,Batf2,0,0,0,0,0,0,0
ENSMUSG00000039701,Usp53,0,0,0,1,0,1,3
ENSMUSG00000039703,Nploc4,0,4,0,26,1,0,10
ENSMUSG00000039704,Lmbrd2,1,4,1,13,1,2,7
ENSMUSG00000039706,Ldb2,0,0,0,0,0,0,0
ENSMUSG00000039710,Slc7a12,0,0,0,0,0,0,0
ENSMUSG00000039713,Plekhg5,0,0,0,0,0,1,0
ENSMUSG00000039714,Cplx3,0,0,0,0,0,0,0
ENSMUSG00000039716,Dock3,0,10,1,48,4,4,29
ENSMUSG00000039717,Ralyl,0,3,0,7,1,0,25
ENSMUSG00000039720,Got1l1,0,0,0,0,0,0,0
ENSMUSG00000039725,Trp53rka,0,0,0,3,0,0,4
ENSMUSG00000039728,Slc6a5,0,0,0,0,0,0,2
ENSMUSG00000039735,Fnbp1l,0,1,0,0,0,1,19
ENSMUSG00000039737,Prkrip1,0,2,0,4,1,1,8
ENSMUSG00000039738,Slx4,0,0,0,0,1,0,4
ENSMUSG00000039740,Alg2,1,14,3,33,0,0,25
ENSMUSG00000039741,Bahcc1,0,1,0,2,0,0,11
ENSMUSG00000039745,Htatip2,0,1,0,6,0,0,1
ENSMUSG00000039747,Orai2,0,7,0,54,5,4,16
ENSMUSG00000039748,Exo1,0,0,0,1,1,1,1
ENSMUSG00000039753,Fbxl5,0,2,0,15,1,0,17
ENSMUSG00000039754,Alkbh4,0,2,0,5,0,0,3
ENSMUSG00000039756,Dnttip2,0,1,0,3,0,0,6
ENSMUSG00000039759,Thap3,0,0,0,3,0,1,7
ENSMUSG00000039760,Il22ra2,0,0,0,0,0,0,0
ENSMUSG00000039763,Dnajc28,0,1,0,2,0,0,4
ENSMUSG00000039765,Cc2d2a,0,0,0,5,2,0,5
ENSMUSG00000039768,Dnajc11,2,3,0,11,1,0,15
ENSMUSG00000039770,Ypel5,0,4,1,27,0,0,12
ENSMUSG00000039771,Polr2j,0,3,0,10,0,0,9
ENSMUSG00000039774,Galnt12,0,0,0,0,0,0,0
ENSMUSG00000039775,Defb3,0,0,0,0,0,0,0
ENSMUSG00000039781,Cep131,0,2,0,7,2,1,21
ENSMUSG00000039782,Cpeb2,0,1,0,8,2,3,8
ENSMUSG00000039783,Kmo,0,0,0,0,0,0,1
ENSMUSG00000039785,Defb5,0,0,0,0,0,0,0
ENSMUSG00000039787,Cercam,0,1,0,8,3,1,5
ENSMUSG00000039789,Zfp597,0,0,0,1,1,0,4
ENSMUSG00000039795,Zfand1,0,0,0,6,2,0,10
ENSMUSG00000039801,Cplane1,0,0,0,2,1,3,8
ENSMUSG00000039804,Ncoa5,1,1,0,2,3,1,24
ENSMUSG00000039809,Gabbr2,9,85,8,193,16,6,113
ENSMUSG00000039810,Zc3h10,0,1,0,7,0,0,5
ENSMUSG00000039813,Tbc1d2,0,0,0,0,1,0,0
ENSMUSG00000039814,Xkr5,0,0,0,0,0,0,0
ENSMUSG00000039824,Myl6b,0,1,0,1,0,0,2
ENSMUSG00000039826,Trub2,0,1,1,8,1,1,17
ENSMUSG00000039828,Wdr70,0,3,2,10,0,0,10
ENSMUSG00000039830,Olig2,0,0,0,0,0,0,13
ENSMUSG00000039831,Arhgap29,0,0,0,1,0,0,3
ENSMUSG00000039834,Zfp335,0,0,0,3,0,1,15
ENSMUSG00000039835,Nhsl1,0,0,0,0,0,0,13
ENSMUSG00000039838,Slc45a1,1,1,1,11,2,2,11
ENSMUSG00000039840,Epg5,0,0,0,7,1,0,15
ENSMUSG00000039841,Zfp800,0,0,0,2,1,1,8
ENSMUSG00000039842,Mcph1,0,0,0,1,0,0,3
ENSMUSG00000039844,Rapgef1,0,0,0,9,2,0,39
ENSMUSG00000039849,Pcif1,0,1,0,6,1,0,28
ENSMUSG00000039850,Endov,0,0,0,8,4,0,7
ENSMUSG00000039852,Rere,3,3,1,12,0,4,60
ENSMUSG00000039853,Trim14,0,0,0,0,0,0,0
ENSMUSG00000039860,Srrm3,0,7,1,38,14,13,72
ENSMUSG00000039865,Slc44a3,0,0,0,0,0,0,0
ENSMUSG00000039873,Neurl2,0,0,0,0,0,0,0
ENSMUSG00000039878,Slc39a5,0,0,0,0,0,0,0
ENSMUSG00000039879,Heca,0,0,0,0,1,0,13
ENSMUSG00000039883,Lrrc17,0,0,0,0,0,0,0
ENSMUSG00000039886,Tmem120a,0,0,1,2,0,0,2
ENSMUSG00000039887,Alg14,1,5,0,10,0,0,5
ENSMUSG00000039891,Txlnb,0,0,0,0,0,0,0
ENSMUSG00000039899,Fgl2,0,0,0,3,0,0,0
ENSMUSG00000039901,Armh3,0,3,0,9,0,2,7
ENSMUSG00000039903,Eva1c,0,1,2,1,0,0,0
ENSMUSG00000039904,Gpr37,0,0,0,0,0,0,7
ENSMUSG00000039908,Slc26a11,0,2,0,4,1,0,4
ENSMUSG00000039910,Cited2,3,10,3,35,2,0,45
ENSMUSG00000039911,Spsb1,0,5,0,16,2,0,7
ENSMUSG00000039914,Coq10a,1,3,0,17,2,3,17
ENSMUSG00000039917,Rhbdd2,1,8,2,24,0,1,10
ENSMUSG00000039929,Urb1,0,1,0,5,1,1,3
ENSMUSG00000039934,Gsap,0,0,0,2,0,0,8
ENSMUSG00000039936,Pik3cd,0,0,0,1,0,0,10
ENSMUSG00000039942,Ptger4,0,0,1,1,0,0,0
ENSMUSG00000039943,Plcb4,9,15,8,276,5,4,46
ENSMUSG00000039952,Dag1,3,10,4,32,4,3,41
ENSMUSG00000039953,Clstn1,0,5,2,4,2,0,147
ENSMUSG00000039954,Stk32a,0,0,0,1,0,0,7
ENSMUSG00000039956,Mrap,0,0,0,0,0,0,0
ENSMUSG00000039958,Etfbkmt,0,0,0,0,0,1,0
ENSMUSG00000039959,Hip1,0,0,0,2,1,1,32
ENSMUSG00000039960,Rhou,3,11,3,81,0,0,20
ENSMUSG00000039963,Ccdc40,0,0,0,0,0,0,0
ENSMUSG00000039967,Zfp292,0,0,0,8,5,1,14
ENSMUSG00000039968,Rsbn1l,0,2,0,2,0,0,17
ENSMUSG00000039976,Tbc1d16,0,0,0,3,1,2,46
ENSMUSG00000039977,Deup1,0,0,0,0,0,0,0
ENSMUSG00000039981,Zc3h12d,0,0,0,0,0,0,0
ENSMUSG00000039982,Dtx4,0,1,0,3,0,0,11
ENSMUSG00000039983,Ccdc32,0,2,0,8,0,0,3
ENSMUSG00000039985,Sinhcaf,0,0,0,0,1,0,5
ENSMUSG00000039987,Phtf2,2,24,1,50,7,3,15
ENSMUSG00000039988,Ankrd13c,2,7,0,17,2,0,24
ENSMUSG00000039989,Cbx4,1,2,1,48,1,1,34
ENSMUSG00000039990,Edrf1,0,0,0,5,0,1,9
ENSMUSG00000039994,Timeless,0,0,0,1,0,0,6
ENSMUSG00000039997,Ifi203,0,0,0,0,0,0,3
ENSMUSG00000040006,Ginm1,0,0,0,3,2,0,5
ENSMUSG00000040007,Bahd1,0,1,0,6,1,0,15
ENSMUSG00000040009,Gnaz,1,4,0,18,1,2,18
ENSMUSG00000040010,Slc7a5,1,4,0,8,1,0,30
ENSMUSG00000040013,Fkbp6,0,0,0,0,0,0,0
ENSMUSG00000040016,Ptger3,0,0,0,0,0,0,0
ENSMUSG00000040017,Saa4,0,0,0,0,0,0,0
ENSMUSG00000040018,Cox15,3,3,2,15,1,1,13
ENSMUSG00000040021,Lats1,0,1,1,3,2,0,4
ENSMUSG00000040022,Rab11fip2,1,3,0,17,2,0,13
ENSMUSG00000040025,Ythdf2,0,0,0,1,0,0,1
ENSMUSG00000040026,Saa3,0,0,0,0,0,0,0
ENSMUSG00000040028,Elavl1,0,7,1,25,2,3,34
ENSMUSG00000040029,Ipo8,0,2,1,4,1,1,7
ENSMUSG00000040033,Stat2,0,0,1,2,1,0,16
ENSMUSG00000040034,Nup43,0,0,0,0,0,0,0
ENSMUSG00000040035,Disp2,1,12,1,21,0,0,67
ENSMUSG00000040037,Negr1,0,4,1,16,3,0,63
ENSMUSG00000040040,Ift88,0,0,0,6,4,1,3
ENSMUSG00000040043,Rbms2,0,1,0,2,0,0,6
ENSMUSG00000040044,Orc3,0,1,0,8,1,0,5
ENSMUSG00000040046,Tph1,0,0,0,0,0,0,0
ENSMUSG00000040048,Ndufb10,2,18,1,104,1,1,65
ENSMUSG00000040054,Baz2a,0,4,0,10,2,1,23
ENSMUSG00000040055,Gjb6,0,1,0,0,0,0,11
ENSMUSG00000040061,Plcb2,0,0,0,0,0,0,0
ENSMUSG00000040065,Pfpl,0,0,0,0,0,0,0
ENSMUSG00000040084,Bub1b,0,0,0,1,0,0,0
ENSMUSG00000040086,Tnni3k,0,0,0,0,0,0,0
ENSMUSG00000040093,Bmf,0,0,1,1,0,0,8
ENSMUSG00000040097,Flywch1,1,9,3,21,0,3,37
ENSMUSG00000040102,Klhl42,0,1,0,1,0,0,9
ENSMUSG00000040105,Plpp6,4,17,3,81,2,2,21
ENSMUSG00000040111,Gramd1b,4,6,2,45,8,3,46
ENSMUSG00000040118,Cacna2d1,0,2,0,0,0,0,48
ENSMUSG00000040121,Rep15,0,0,0,0,0,0,0
ENSMUSG00000040123,Zmym5,0,0,1,3,1,1,10
ENSMUSG00000040124,Gorab,0,0,0,3,1,0,2
ENSMUSG00000040125,Gpr26,1,5,3,44,0,0,5
ENSMUSG00000040127,Sdr9c7,0,0,0,0,0,0,0
ENSMUSG00000040128,Pnrc1,0,7,1,12,3,0,34
ENSMUSG00000040133,Gpr176,0,0,0,0,0,0,0
ENSMUSG00000040134,Rdh7,0,0,0,0,0,0,0
ENSMUSG00000040136,Abcc8,0,3,2,21,2,1,24
ENSMUSG00000040138,Ndp,0,0,0,1,1,0,3
ENSMUSG00000040140,Tdrd6,0,0,0,0,0,0,0
ENSMUSG00000040146,Rgl3,0,0,0,0,0,0,23
ENSMUSG00000040147,Maob,0,0,0,1,0,0,3
ENSMUSG00000040148,Hmx3,0,0,0,0,0,0,0
ENSMUSG00000040151,Hs2st1,1,1,1,7,0,2,14
ENSMUSG00000040152,Thbs1,0,0,0,0,0,0,0
ENSMUSG00000040154,Wfdc5,0,0,0,0,0,0,0
ENSMUSG00000040158,Tax1bp3,0,1,0,3,0,0,3
ENSMUSG00000040164,Kcns1,0,2,0,1,0,0,1
ENSMUSG00000040165,Cd209c,0,0,0,0,0,0,0
ENSMUSG00000040167,Ikzf5,3,0,0,5,1,0,12
ENSMUSG00000040170,Fmo2,0,0,0,0,0,0,0
ENSMUSG00000040174,Alkbh3,0,0,0,3,1,1,4
ENSMUSG00000040181,Fmo1,0,0,0,0,0,0,0
ENSMUSG00000040183,Ankrd6,0,0,0,1,35,0,3
ENSMUSG00000040188,Scamp2,0,1,0,7,0,0,4
ENSMUSG00000040195,Nemp1,0,0,0,1,0,0,0
ENSMUSG00000040197,Cd209e,0,0,0,0,0,0,0
ENSMUSG00000040204,Pclaf,0,0,0,0,0,0,2
ENSMUSG00000040205,Cuzd1,0,0,0,0,0,0,0
ENSMUSG00000040209,Zfp704,0,1,0,2,2,4,40
ENSMUSG00000040212,Emp3,0,0,0,0,0,0,0
ENSMUSG00000040213,Kyat3,0,5,0,2,0,0,1
ENSMUSG00000040219,Ttc12,0,0,0,0,0,0,1
ENSMUSG00000040220,Gas8,1,6,0,26,5,8,19
ENSMUSG00000040225,Prrc2c,2,11,2,31,1,5,33
ENSMUSG00000040229,Gpr34,0,0,0,0,0,0,0
ENSMUSG00000040231,Syngr4,0,0,0,0,0,0,0
ENSMUSG00000040234,Tm7sf3,0,4,0,7,0,0,9
ENSMUSG00000040236,Trappc5,5,18,3,107,5,2,38
ENSMUSG00000040242,Fgfr1op2,0,5,0,18,2,0,12
ENSMUSG00000040247,Tbc1d10c,0,0,0,0,0,2,1
ENSMUSG00000040249,Lrp1,0,2,0,11,1,0,112
ENSMUSG00000040250,Ints13,1,0,0,10,4,0,12
ENSMUSG00000040253,Gbp7,0,0,0,0,0,0,0
ENSMUSG00000040254,Sema3d,0,0,0,0,0,0,2
ENSMUSG00000040258,Nxph4,0,0,0,4,0,0,13
ENSMUSG00000040260,Daam2,0,0,0,2,0,0,8
ENSMUSG00000040263,Klhdc4,0,3,0,6,1,0,11
ENSMUSG00000040264,Gbp2b,0,0,0,0,0,0,0
ENSMUSG00000040265,Dnm3,5,19,3,63,1,2,34
ENSMUSG00000040268,Plekha1,0,1,0,20,2,1,25
ENSMUSG00000040270,Bach2,0,0,0,0,0,0,3
ENSMUSG00000040272,Accs,0,0,0,1,1,0,2
ENSMUSG00000040274,Cdk6,0,0,0,0,0,0,0
ENSMUSG00000040276,Pacsin1,1,12,1,30,1,1,67
ENSMUSG00000040280,Ndufa4l2,0,0,0,0,0,0,0
ENSMUSG00000040283,Btnl9,0,0,0,0,0,0,0
ENSMUSG00000040284,Gzmg,0,0,0,0,0,0,0
ENSMUSG00000040287,Stac3,0,0,0,0,0,0,3
ENSMUSG00000040289,Hey1,0,0,0,5,0,0,23
ENSMUSG00000040297,Suco,1,0,1,6,0,2,9
ENSMUSG00000040298,Btbd16,0,0,0,0,2,0,0
ENSMUSG00000040302,Rbm48,0,0,0,1,0,1,1
ENSMUSG00000040310,Alx4,0,0,0,0,0,0,0
ENSMUSG00000040312,Cchcr1,0,0,0,3,0,0,1
ENSMUSG00000040314,Ctsg,0,0,0,0,0,0,0
ENSMUSG00000040321,Zfp770,0,2,0,2,0,0,2
ENSMUSG00000040322,Slc25a24,0,0,0,1,0,0,0
ENSMUSG00000040325,Dcaf1,0,0,0,2,0,1,10
ENSMUSG00000040327,Cul9,0,0,0,4,1,0,1
ENSMUSG00000040329,Il7,0,0,0,0,0,0,0
ENSMUSG00000040331,Nsmce4a,1,1,0,6,0,0,16
ENSMUSG00000040345,Arhgap9,0,0,0,0,0,0,1
ENSMUSG00000040350,Trim7,0,0,0,0,0,0,0
ENSMUSG00000040351,Ankib1,0,3,0,8,1,0,9
ENSMUSG00000040359,Ufl1,0,2,0,5,2,0,8
ENSMUSG00000040363,Bcor,0,0,0,4,0,0,5
ENSMUSG00000040364,Sec1,0,0,0,0,0,0,0
ENSMUSG00000040365,Trim41,1,1,0,23,1,2,26
ENSMUSG00000040367,Lrrd1,0,0,0,0,0,0,0
ENSMUSG00000040370,Etfrf1,0,0,0,26,0,0,6
ENSMUSG00000040373,Cacng5,0,0,0,2,0,0,24
ENSMUSG00000040374,Pex2,0,2,3,6,0,1,10
ENSMUSG00000040380,Cbln3,0,5,0,3,8,0,208
ENSMUSG00000040383,Aqr,0,2,1,7,1,1,12
ENSMUSG00000040385,Ppp1ca,0,2,0,24,1,1,25
ENSMUSG00000040387,Klhl32,0,2,0,6,1,2,5
ENSMUSG00000040389,Wdr47,1,3,0,5,3,1,10
ENSMUSG00000040390,Map3k10,1,2,1,13,0,0,31
ENSMUSG00000040396,Abhd13,0,14,0,32,1,0,5
ENSMUSG00000040405,Havcr1,0,0,0,0,0,0,0
ENSMUSG00000040407,Akap9,0,1,2,13,4,1,27
ENSMUSG00000040410,Fbxl4,0,1,0,2,1,0,1
ENSMUSG00000040413,Timd2,0,0,0,0,0,0,0
ENSMUSG00000040414,Slc25a28,0,3,0,5,1,0,8
ENSMUSG00000040415,Dtx3,1,3,1,27,13,3,81
ENSMUSG00000040420,Cdh18,1,13,3,22,5,2,9
ENSMUSG00000040423,Rc3h1,1,2,0,3,0,1,11
ENSMUSG00000040424,Hipk4,0,0,0,0,0,0,0
ENSMUSG00000040428,Plekha4,0,0,0,0,0,0,0
ENSMUSG00000040429,Mterf1a,0,0,0,1,0,0,0
ENSMUSG00000040430,Pitpnc1,0,0,0,1,1,0,31
ENSMUSG00000040432,Ltb4r2,0,0,0,0,0,0,0
ENSMUSG00000040433,Zbtb38,1,1,0,13,3,1,15
ENSMUSG00000040434,Large2,0,0,0,0,0,0,0
ENSMUSG00000040435,Ppp1r15a,0,1,0,3,0,0,2
ENSMUSG00000040441,Slc26a10,0,0,0,0,0,0,0
ENSMUSG00000040446,Rprd1a,2,2,0,26,5,1,23
ENSMUSG00000040447,Spns2,4,8,1,65,6,10,14
ENSMUSG00000040451,Sgms1,2,3,0,4,1,1,4
ENSMUSG00000040452,Cdh12,1,0,1,7,0,0,1
ENSMUSG00000040455,Usp45,0,2,0,7,3,1,9
ENSMUSG00000040459,Arglu1,3,4,0,50,18,21,89
ENSMUSG00000040462,Os9,2,4,2,41,1,2,37
ENSMUSG00000040463,Mybbp1a,1,2,1,9,0,2,16
ENSMUSG00000040464,Gtpbp10,0,1,1,8,0,0,4
ENSMUSG00000040466,Blvrb,1,1,1,5,0,0,12
ENSMUSG00000040471,Ggt6,0,0,0,0,0,0,0
ENSMUSG00000040472,Rabggta,0,5,1,19,3,2,8
ENSMUSG00000040473,Cfap69,0,0,0,1,2,0,2
ENSMUSG00000040478,Prdm13,0,0,0,0,0,0,0
ENSMUSG00000040479,Dgkz,17,94,18,600,146,165,248
ENSMUSG00000040481,Bptf,0,2,0,16,1,1,26
ENSMUSG00000040482,Dxo,0,0,0,1,2,0,8
ENSMUSG00000040483,Xaf1,0,0,0,0,0,0,0
ENSMUSG00000040485,Lrrc52,0,0,0,0,0,0,0
ENSMUSG00000040488,Ltbp4,0,0,0,0,0,0,5
ENSMUSG00000040489,Sox30,0,0,0,0,0,0,0
